date,symbol,asset_name,asset_class,close
2025-03-03,510300.SS,沪深300ETF,csi_300,3.77
2025-03-04,510300.SS,沪深300ETF,csi_300,3.766
2025-03-05,510300.SS,沪深300ETF,csi_300,3.783
2025-03-06,510300.SS,沪深300ETF,csi_300,3.838
2025-03-07,510300.SS,沪深300ETF,csi_300,3.828
2025-03-10,510300.SS,沪深300ETF,csi_300,3.812
2025-03-11,510300.SS,沪深300ETF,csi_300,3.824
2025-03-12,510300.SS,沪深300ETF,csi_300,3.814
2025-03-13,510300.SS,沪深300ETF,csi_300,3.794
2025-03-14,510300.SS,沪深300ETF,csi_300,3.895
2025-03-17,510300.SS,沪深300ETF,csi_300,3.883
2025-03-18,510300.SS,沪深300ETF,csi_300,3.892
2025-03-19,510300.SS,沪深300ETF,csi_300,3.898
2025-03-20,510300.SS,沪深300ETF,csi_300,3.865
2025-03-21,510300.SS,沪深300ETF,csi_300,3.799
2025-03-24,510300.SS,沪深300ETF,csi_300,3.816
2025-03-25,510300.SS,沪深300ETF,csi_300,3.818
2025-03-26,510300.SS,沪深300ETF,csi_300,3.802
2025-03-27,510300.SS,沪深300ETF,csi_300,3.816
2025-03-28,510300.SS,沪深300ETF,csi_300,3.797
2025-03-31,510300.SS,沪深300ETF,csi_300,3.773
2025-04-01,510300.SS,沪深300ETF,csi_300,3.771
2025-04-02,510300.SS,沪深300ETF,csi_300,3.768
2025-04-03,510300.SS,沪深300ETF,csi_300,3.748
2025-04-07,510300.SS,沪深300ETF,csi_300,3.484
2025-04-08,510300.SS,沪深300ETF,csi_300,3.519
2025-04-09,510300.SS,沪深300ETF,csi_300,3.555
2025-04-10,510300.SS,沪深300ETF,csi_300,3.618
2025-04-11,510300.SS,沪深300ETF,csi_300,3.629
2025-04-14,510300.SS,沪深300ETF,csi_300,3.637
2025-04-15,510300.SS,沪深300ETF,csi_300,3.64
2025-04-16,510300.SS,沪深300ETF,csi_300,3.649
2025-04-17,510300.SS,沪深300ETF,csi_300,3.652
2025-04-18,510300.SS,沪深300ETF,csi_300,3.662
2025-04-21,510300.SS,沪深300ETF,csi_300,3.664
2025-04-22,510300.SS,沪深300ETF,csi_300,3.667
2025-04-23,510300.SS,沪深300ETF,csi_300,3.671
2025-04-24,510300.SS,沪深300ETF,csi_300,3.671
2025-04-25,510300.SS,沪深300ETF,csi_300,3.671
2025-04-28,510300.SS,沪深300ETF,csi_300,3.665
2025-04-29,510300.SS,沪深300ETF,csi_300,3.658
2025-04-30,510300.SS,沪深300ETF,csi_300,3.655
2025-05-06,510300.SS,沪深300ETF,csi_300,3.692
2025-05-07,510300.SS,沪深300ETF,csi_300,3.716
2025-05-08,510300.SS,沪深300ETF,csi_300,3.739
2025-05-09,510300.SS,沪深300ETF,csi_300,3.734
2025-05-12,510300.SS,沪深300ETF,csi_300,3.779
2025-05-13,510300.SS,沪深300ETF,csi_300,3.783
2025-05-14,510300.SS,沪深300ETF,csi_300,3.834
2025-05-15,510300.SS,沪深300ETF,csi_300,3.8
2025-05-16,510300.SS,沪深300ETF,csi_300,3.778
2025-05-19,510300.SS,沪深300ETF,csi_300,3.772
2025-05-20,510300.SS,沪深300ETF,csi_300,3.792
2025-05-21,510300.SS,沪深300ETF,csi_300,3.808
2025-05-22,510300.SS,沪深300ETF,csi_300,3.806
2025-05-23,510300.SS,沪深300ETF,csi_300,3.777
2025-05-26,510300.SS,沪深300ETF,csi_300,3.756
2025-05-27,510300.SS,沪深300ETF,csi_300,3.735
2025-05-28,510300.SS,沪深300ETF,csi_300,3.731
2025-05-29,510300.SS,沪深300ETF,csi_300,3.755
2025-05-30,510300.SS,沪深300ETF,csi_300,3.748
2025-06-03,510300.SS,沪深300ETF,csi_300,3.746
2025-06-04,510300.SS,沪深300ETF,csi_300,3.763
2025-06-05,510300.SS,沪深300ETF,csi_300,3.773
2025-06-06,510300.SS,沪深300ETF,csi_300,3.775
2025-06-09,510300.SS,沪深300ETF,csi_300,3.784
2025-06-10,510300.SS,沪深300ETF,csi_300,3.761
2025-06-11,510300.SS,沪深300ETF,csi_300,3.793
2025-06-12,510300.SS,沪深300ETF,csi_300,3.795
2025-06-13,510300.SS,沪深300ETF,csi_300,3.769
2025-06-16,510300.SS,沪深300ETF,csi_300,3.779
2025-06-17,510300.SS,沪深300ETF,csi_300,3.778
2025-06-18,510300.SS,沪深300ETF,csi_300,3.781
2025-06-19,510300.SS,沪深300ETF,csi_300,3.75
2025-06-20,510300.SS,沪深300ETF,csi_300,3.755
2025-06-23,510300.SS,沪深300ETF,csi_300,3.768
2025-06-24,510300.SS,沪深300ETF,csi_300,3.813
2025-06-25,510300.SS,沪深300ETF,csi_300,3.878
2025-06-26,510300.SS,沪深300ETF,csi_300,3.863
2025-06-27,510300.SS,沪深300ETF,csi_300,3.84
2025-06-30,510300.SS,沪深300ETF,csi_300,3.859
2025-07-01,510300.SS,沪深300ETF,csi_300,3.865
2025-07-02,510300.SS,沪深300ETF,csi_300,3.869
2025-07-03,510300.SS,沪深300ETF,csi_300,3.892
2025-07-04,510300.SS,沪深300ETF,csi_300,3.909
2025-07-07,510300.SS,沪深300ETF,csi_300,3.891
2025-07-08,510300.SS,沪深300ETF,csi_300,3.925
2025-07-09,510300.SS,沪深300ETF,csi_300,3.922
2025-07-10,510300.SS,沪深300ETF,csi_300,3.942
2025-07-11,510300.SS,沪深300ETF,csi_300,3.956
2025-07-14,510300.SS,沪深300ETF,csi_300,3.955
2025-07-15,510300.SS,沪深300ETF,csi_300,3.955
2025-07-16,510300.SS,沪深300ETF,csi_300,3.946
2025-07-17,510300.SS,沪深300ETF,csi_300,3.979
2025-07-18,510300.SS,沪深300ETF,csi_300,4.009
2025-07-21,510300.SS,沪深300ETF,csi_300,4.034
2025-07-22,510300.SS,沪深300ETF,csi_300,4.078
2025-07-23,510300.SS,沪深300ETF,csi_300,4.076
2025-07-24,510300.SS,沪深300ETF,csi_300,4.102
2025-07-25,510300.SS,沪深300ETF,csi_300,4.08
2025-07-28,510300.SS,沪深300ETF,csi_300,4.091
2025-07-29,510300.SS,沪深300ETF,csi_300,4.112
2025-07-30,510300.SS,沪深300ETF,csi_300,4.109
2025-07-31,510300.SS,沪深300ETF,csi_300,4.032
2025-08-01,510300.SS,沪深300ETF,csi_300,4.01
2025-08-04,510300.SS,沪深300ETF,csi_300,4.029
2025-08-05,510300.SS,沪深300ETF,csi_300,4.06
2025-08-06,510300.SS,沪深300ETF,csi_300,4.071
2025-08-07,510300.SS,沪深300ETF,csi_300,4.07
2025-08-08,510300.SS,沪深300ETF,csi_300,4.06
2025-08-11,510300.SS,沪深300ETF,csi_300,4.079
2025-08-12,510300.SS,沪深300ETF,csi_300,4.105
2025-08-13,510300.SS,沪深300ETF,csi_300,4.14
2025-08-14,510300.SS,沪深300ETF,csi_300,4.133
2025-08-15,510300.SS,沪深300ETF,csi_300,4.172
2025-08-18,510300.SS,沪深300ETF,csi_300,4.204
2025-08-19,510300.SS,沪深300ETF,csi_300,4.182
2025-08-20,510300.SS,沪深300ETF,csi_300,4.241
2025-08-21,510300.SS,沪深300ETF,csi_300,4.255
2025-08-22,510300.SS,沪深300ETF,csi_300,4.356
2025-08-25,510300.SS,沪深300ETF,csi_300,4.442
2025-08-26,510300.SS,沪深300ETF,csi_300,4.418
2025-08-27,510300.SS,沪深300ETF,csi_300,4.352
2025-08-28,510300.SS,沪深300ETF,csi_300,4.436
2025-08-29,510300.SS,沪深300ETF,csi_300,4.478
2025-09-01,510300.SS,沪深300ETF,csi_300,4.493
2025-09-02,510300.SS,沪深300ETF,csi_300,4.467
2025-09-03,510300.SS,沪深300ETF,csi_300,4.426
2025-09-04,510300.SS,沪深300ETF,csi_300,4.333
2025-09-05,510300.SS,沪深300ETF,csi_300,4.431
2025-09-08,510300.SS,沪深300ETF,csi_300,4.432
2025-09-09,510300.SS,沪深300ETF,csi_300,4.405
2025-09-10,510300.SS,沪深300ETF,csi_300,4.415
2025-09-11,510300.SS,沪深300ETF,csi_300,4.537
2025-09-12,510300.SS,沪深300ETF,csi_300,4.498
2025-09-15,510300.SS,沪深300ETF,csi_300,4.506
2025-09-16,510300.SS,沪深300ETF,csi_300,4.497
2025-09-17,510300.SS,沪深300ETF,csi_300,4.53
2025-09-18,510300.SS,沪深300ETF,csi_300,4.471
2025-09-19,510300.SS,沪深300ETF,csi_300,4.481
2025-09-22,510300.SS,沪深300ETF,csi_300,4.496
2025-09-23,510300.SS,沪深300ETF,csi_300,4.499
2025-09-24,510300.SS,沪深300ETF,csi_300,4.54
2025-09-25,510300.SS,沪深300ETF,csi_300,4.572
2025-09-26,510300.SS,沪深300ETF,csi_300,4.528
2025-09-29,510300.SS,沪深300ETF,csi_300,4.605
2025-09-30,510300.SS,沪深300ETF,csi_300,4.618
2025-10-09,510300.SS,沪深300ETF,csi_300,4.693
2025-10-10,510300.SS,沪深300ETF,csi_300,4.596
2025-10-13,510300.SS,沪深300ETF,csi_300,4.569
2025-10-14,510300.SS,沪深300ETF,csi_300,4.522
2025-10-15,510300.SS,沪深300ETF,csi_300,4.583
2025-10-16,510300.SS,沪深300ETF,csi_300,4.598
2025-10-17,510300.SS,沪深300ETF,csi_300,4.501
2025-10-20,510300.SS,沪深300ETF,csi_300,4.517
2025-10-21,510300.SS,沪深300ETF,csi_300,4.587
2025-10-22,510300.SS,沪深300ETF,csi_300,4.572
2025-10-23,510300.SS,沪深300ETF,csi_300,4.59
2025-10-24,510300.SS,沪深300ETF,csi_300,4.647
2025-10-27,510300.SS,沪深300ETF,csi_300,4.703
2025-10-28,510300.SS,沪深300ETF,csi_300,4.679
2025-10-29,510300.SS,沪深300ETF,csi_300,4.739
2025-10-30,510300.SS,沪深300ETF,csi_300,4.7
2025-10-31,510300.SS,沪深300ETF,csi_300,4.633
2025-11-03,510300.SS,沪深300ETF,csi_300,4.64
2025-11-04,510300.SS,沪深300ETF,csi_300,4.606
2025-11-05,510300.SS,沪深300ETF,csi_300,4.612
2025-11-06,510300.SS,沪深300ETF,csi_300,4.682
2025-11-07,510300.SS,沪深300ETF,csi_300,4.672
2025-11-10,510300.SS,沪深300ETF,csi_300,4.684
2025-11-11,510300.SS,沪深300ETF,csi_300,4.64
2025-11-12,510300.SS,沪深300ETF,csi_300,4.642
2025-11-13,510300.SS,沪深300ETF,csi_300,4.689
2025-11-14,510300.SS,沪深300ETF,csi_300,4.618
2025-11-17,510300.SS,沪深300ETF,csi_300,4.587
2025-11-18,510300.SS,沪深300ETF,csi_300,4.56
2025-11-19,510300.SS,沪深300ETF,csi_300,4.574
2025-11-20,510300.SS,沪深300ETF,csi_300,4.553
2025-11-21,510300.SS,沪深300ETF,csi_300,4.441
2025-11-24,510300.SS,沪深300ETF,csi_300,4.434
2025-11-25,510300.SS,沪深300ETF,csi_300,4.474
2025-11-26,510300.SS,沪深300ETF,csi_300,4.503
2025-11-27,510300.SS,沪深300ETF,csi_300,4.499
2025-11-28,510300.SS,沪深300ETF,csi_300,4.512
2025-12-01,510300.SS,沪深300ETF,csi_300,4.564
2025-12-02,510300.SS,沪深300ETF,csi_300,4.543
2025-12-03,510300.SS,沪深300ETF,csi_300,4.522
2025-12-04,510300.SS,沪深300ETF,csi_300,4.534
2025-12-05,510300.SS,沪深300ETF,csi_300,4.575
2025-12-08,510300.SS,沪深300ETF,csi_300,4.609
2025-12-09,510300.SS,沪深300ETF,csi_300,4.585
2025-12-10,510300.SS,沪深300ETF,csi_300,4.579
2025-12-11,510300.SS,沪深300ETF,csi_300,4.545
2025-12-12,510300.SS,沪深300ETF,csi_300,4.571
2025-12-15,510300.SS,沪深300ETF,csi_300,4.544
2025-12-16,510300.SS,沪深300ETF,csi_300,4.497
2025-12-17,510300.SS,沪深300ETF,csi_300,4.576
2025-12-18,510300.SS,沪深300ETF,csi_300,4.545
2025-12-19,510300.SS,沪深300ETF,csi_300,4.565
2025-12-22,510300.SS,沪深300ETF,csi_300,4.607
2025-12-23,510300.SS,沪深300ETF,csi_300,4.617
2025-12-24,510300.SS,沪深300ETF,csi_300,4.634
2025-12-25,510300.SS,沪深300ETF,csi_300,4.643
2025-12-26,510300.SS,沪深300ETF,csi_300,4.661
2025-12-29,510300.SS,沪深300ETF,csi_300,4.64
2025-12-30,510300.SS,沪深300ETF,csi_300,4.65
2025-12-31,510300.SS,沪深300ETF,csi_300,4.63
2026-01-05,510300.SS,沪深300ETF,csi_300,4.721
2026-01-06,510300.SS,沪深300ETF,csi_300,4.796
2026-01-07,510300.SS,沪深300ETF,csi_300,4.778
2026-01-08,510300.SS,沪深300ETF,csi_300,4.74
2026-01-09,510300.SS,沪深300ETF,csi_300,4.762
2026-01-12,510300.SS,沪深300ETF,csi_300,4.79
2026-01-13,510300.SS,沪深300ETF,csi_300,4.773
2026-01-14,510300.SS,沪深300ETF,csi_300,4.743
2026-01-15,510300.SS,沪深300ETF,csi_300,4.752
2026-01-16,510300.SS,沪深300ETF,csi_300,4.736
2026-01-19,510300.SS,沪深300ETF,csi_300,4.738
2026-01-20,510300.SS,沪深300ETF,csi_300,4.724
2026-01-21,510300.SS,沪深300ETF,csi_300,4.73
2026-01-22,510300.SS,沪深300ETF,csi_300,4.727
2026-01-23,510300.SS,沪深300ETF,csi_300,4.704
2026-01-26,510300.SS,沪深300ETF,csi_300,4.712
2026-01-27,510300.SS,沪深300ETF,csi_300,4.71
2026-01-28,510300.SS,沪深300ETF,csi_300,4.725
2026-01-29,510300.SS,沪深300ETF,csi_300,4.768
2026-01-30,510300.SS,沪深300ETF,csi_300,4.711
2026-02-02,510300.SS,沪深300ETF,csi_300,4.6
2026-02-03,510300.SS,沪深300ETF,csi_300,4.664
2026-02-04,510300.SS,沪深300ETF,csi_300,4.707
2026-02-05,510300.SS,沪深300ETF,csi_300,4.679
2026-02-06,510300.SS,沪深300ETF,csi_300,4.649
2026-02-09,510300.SS,沪深300ETF,csi_300,4.727
2026-02-10,510300.SS,沪深300ETF,csi_300,4.733
2026-02-11,510300.SS,沪深300ETF,csi_300,4.723
2026-02-12,510300.SS,沪深300ETF,csi_300,4.727
2026-02-13,510300.SS,沪深300ETF,csi_300,4.671
2026-02-24,510300.SS,沪深300ETF,csi_300,4.716
2026-02-25,510300.SS,沪深300ETF,csi_300,4.75
2026-02-26,510300.SS,沪深300ETF,csi_300,4.735
2026-02-27,510300.SS,沪深300ETF,csi_300,4.725
2026-03-02,510300.SS,沪深300ETF,csi_300,4.739
2026-03-03,510300.SS,沪深300ETF,csi_300,4.678
2026-03-04,510300.SS,沪深300ETF,csi_300,4.61
2026-03-05,510300.SS,沪深300ETF,csi_300,4.654
2026-03-06,510300.SS,沪深300ETF,csi_300,4.667
2026-03-09,510300.SS,沪深300ETF,csi_300,4.629
2026-03-10,510300.SS,沪深300ETF,csi_300,4.683
2026-03-11,510300.SS,沪深300ETF,csi_300,4.711
2026-03-12,510300.SS,沪深300ETF,csi_300,4.694
2026-03-13,510300.SS,沪深300ETF,csi_300,4.677
2026-03-16,510300.SS,沪深300ETF,csi_300,4.68
2026-03-17,510300.SS,沪深300ETF,csi_300,4.646
2026-03-18,510300.SS,沪深300ETF,csi_300,4.662
2026-03-19,510300.SS,沪深300ETF,csi_300,4.599
2026-03-20,510300.SS,沪深300ETF,csi_300,4.576
2026-03-23,510300.SS,沪深300ETF,csi_300,4.43
2026-03-24,510300.SS,沪深300ETF,csi_300,4.479
2026-03-25,510300.SS,沪深300ETF,csi_300,4.544
2026-03-26,510300.SS,沪深300ETF,csi_300,4.488
2026-03-27,510300.SS,沪深300ETF,csi_300,4.508
2026-03-30,510300.SS,沪深300ETF,csi_300,4.5
2026-03-31,510300.SS,沪深300ETF,csi_300,4.463
2026-04-01,510300.SS,沪深300ETF,csi_300,4.534
2026-04-02,510300.SS,沪深300ETF,csi_300,4.489
2026-04-03,510300.SS,沪深300ETF,csi_300,4.454
2026-04-07,510300.SS,沪深300ETF,csi_300,4.446
2026-04-08,510300.SS,沪深300ETF,csi_300,4.602
2026-04-09,510300.SS,沪深300ETF,csi_300,4.572
2026-04-10,510300.SS,沪深300ETF,csi_300,4.642
2026-04-13,510300.SS,沪深300ETF,csi_300,4.652
2026-04-14,510300.SS,沪深300ETF,csi_300,4.712
2026-04-15,510300.SS,沪深300ETF,csi_300,4.694
2026-04-16,510300.SS,沪深300ETF,csi_300,4.746
2026-04-17,510300.SS,沪深300ETF,csi_300,4.739
2026-04-20,510300.SS,沪深300ETF,csi_300,4.765
2026-04-21,510300.SS,沪深300ETF,csi_300,4.776
2026-04-22,510300.SS,沪深300ETF,csi_300,4.811
2026-04-23,510300.SS,沪深300ETF,csi_300,4.801
2026-04-24,510300.SS,沪深300ETF,csi_300,4.782
2026-04-27,510300.SS,沪深300ETF,csi_300,4.782
2026-04-28,510300.SS,沪深300ETF,csi_300,4.77
2026-04-29,510300.SS,沪深300ETF,csi_300,4.821
2026-04-30,510300.SS,沪深300ETF,csi_300,4.824
2026-05-06,510300.SS,沪深300ETF,csi_300,4.888
2026-05-07,510300.SS,沪深300ETF,csi_300,4.912
2026-05-08,510300.SS,沪深300ETF,csi_300,4.886
2026-05-11,510300.SS,沪深300ETF,csi_300,4.966
2026-05-12,510300.SS,沪深300ETF,csi_300,4.963
2026-05-13,510300.SS,沪深300ETF,csi_300,5.017
2026-05-14,510300.SS,沪深300ETF,csi_300,4.941
2026-05-15,510300.SS,沪深300ETF,csi_300,4.878
2026-05-18,510300.SS,沪深300ETF,csi_300,4.852
2026-05-19,510300.SS,沪深300ETF,csi_300,4.869
2026-05-20,510300.SS,沪深300ETF,csi_300,4.871
2026-05-21,510300.SS,沪深300ETF,csi_300,4.808
2026-05-22,510300.SS,沪深300ETF,csi_300,4.862
2026-05-25,510300.SS,沪深300ETF,csi_300,4.937
2026-05-26,510300.SS,沪深300ETF,csi_300,4.972
2026-05-27,510300.SS,沪深300ETF,csi_300,4.932
2026-05-28,510300.SS,沪深300ETF,csi_300,4.932
2026-05-29,510300.SS,沪深300ETF,csi_300,4.923
2026-06-01,510300.SS,沪深300ETF,csi_300,4.868
2026-06-02,510300.SS,沪深300ETF,csi_300,4.936
2026-06-03,510300.SS,沪深300ETF,csi_300,4.965
2026-06-04,510300.SS,沪深300ETF,csi_300,4.926
2026-06-05,510300.SS,沪深300ETF,csi_300,4.843
2026-06-08,510300.SS,沪深300ETF,csi_300,4.739
2026-06-09,510300.SS,沪深300ETF,csi_300,4.826
2026-06-10,510300.SS,沪深300ETF,csi_300,4.784
2026-06-11,510300.SS,沪深300ETF,csi_300,4.751
2026-06-12,510300.SS,沪深300ETF,csi_300,4.818
2026-06-15,510300.SS,沪深300ETF,csi_300,4.919
2026-06-16,510300.SS,沪深300ETF,csi_300,4.91
2026-06-17,510300.SS,沪深300ETF,csi_300,4.958
2026-06-18,510300.SS,沪深300ETF,csi_300,4.984
2026-06-22,510300.SS,沪深300ETF,csi_300,5.091
2026-06-23,510300.SS,沪深300ETF,csi_300,4.942
2026-06-24,510300.SS,沪深300ETF,csi_300,4.967
2026-06-25,510300.SS,沪深300ETF,csi_300,5.048
2026-06-26,510300.SS,沪深300ETF,csi_300,4.907
2026-06-29,510300.SS,沪深300ETF,csi_300,4.959
2026-06-30,510300.SS,沪深300ETF,csi_300,5.019
2026-07-01,510300.SS,沪深300ETF,csi_300,4.998
2026-07-02,510300.SS,沪深300ETF,csi_300,4.85
2026-07-03,510300.SS,沪深300ETF,csi_300,4.876
2026-07-06,510300.SS,沪深300ETF,csi_300,4.877
2026-07-07,510300.SS,沪深300ETF,csi_300,4.826
2026-07-08,510300.SS,沪深300ETF,csi_300,4.798
2026-07-09,510300.SS,沪深300ETF,csi_300,4.916
2026-07-10,510300.SS,沪深300ETF,csi_300,4.829
2026-07-13,510300.SS,沪深300ETF,csi_300,4.744
2026-07-14,510300.SS,沪深300ETF,csi_300,4.837
2026-07-15,510300.SS,沪深300ETF,csi_300,4.838
2026-07-16,510300.SS,沪深300ETF,csi_300,4.753
2026-07-17,510300.SS,沪深300ETF,csi_300,4.589
2026-07-20,510300.SS,沪深300ETF,csi_300,4.65
2026-07-21,510300.SS,沪深300ETF,csi_300,4.787
2026-07-22,510300.SS,沪深300ETF,csi_300,4.765
2026-07-23,510300.SS,沪深300ETF,csi_300,4.787
2026-07-24,510300.SS,沪深300ETF,csi_300,4.701
2026-07-27,510300.SS,沪深300ETF,csi_300,4.753
2026-07-28,510300.SS,沪深300ETF,csi_300,4.627
2026-07-29,510300.SS,沪深300ETF,csi_300,4.657
2026-07-30,510300.SS,沪深300ETF,csi_300,4.605
2026-07-31,510300.SS,沪深300ETF,csi_300,4.653
2026-08-03,510300.SS,沪深300ETF,csi_300,4.599
2026-08-04,510300.SS,沪深300ETF,csi_300,4.651
2026-08-05,510300.SS,沪深300ETF,csi_300,4.714
2026-08-06,510300.SS,沪深300ETF,csi_300,4.709
2026-08-07,510300.SS,沪深300ETF,csi_300,4.751
2026-08-10,510300.SS,沪深300ETF,csi_300,4.759
2026-08-11,510300.SS,沪深300ETF,csi_300,4.728
2026-08-12,510300.SS,沪深300ETF,csi_300,4.736
2023-08-14,510500.SS,中证500ETF,csi_500,5.632
2023-08-15,510500.SS,中证500ETF,csi_500,5.599
2023-08-16,510500.SS,中证500ETF,csi_500,5.556
2023-08-17,510500.SS,中证500ETF,csi_500,5.592
2023-08-18,510500.SS,中证500ETF,csi_500,5.499
2023-08-21,510500.SS,中证500ETF,csi_500,5.422
2023-08-22,510500.SS,中证500ETF,csi_500,5.449
2023-08-23,510500.SS,中证500ETF,csi_500,5.349
2023-08-24,510500.SS,中证500ETF,csi_500,5.365
2023-08-25,510500.SS,中证500ETF,csi_500,5.297
2023-08-28,510500.SS,中证500ETF,csi_500,5.36
2023-08-29,510500.SS,中证500ETF,csi_500,5.485
2023-08-30,510500.SS,中证500ETF,csi_500,5.486
2023-08-31,510500.SS,中证500ETF,csi_500,5.457
2023-09-01,510500.SS,中证500ETF,csi_500,5.463
2023-09-04,510500.SS,中证500ETF,csi_500,5.547
2023-09-05,510500.SS,中证500ETF,csi_500,5.504
2023-09-06,510500.SS,中证500ETF,csi_500,5.502
2023-09-07,510500.SS,中证500ETF,csi_500,5.42
2023-09-08,510500.SS,中证500ETF,csi_500,5.418
2023-09-11,510500.SS,中证500ETF,csi_500,5.485
2023-09-12,510500.SS,中证500ETF,csi_500,5.487
2023-09-13,510500.SS,中证500ETF,csi_500,5.428
2023-09-14,510500.SS,中证500ETF,csi_500,5.423
2023-09-15,510500.SS,中证500ETF,csi_500,5.424
2023-09-18,510500.SS,中证500ETF,csi_500,5.436
2023-09-19,510500.SS,中证500ETF,csi_500,5.411
2023-09-20,510500.SS,中证500ETF,csi_500,5.37
2023-09-21,510500.SS,中证500ETF,csi_500,5.324
2023-09-22,510500.SS,中证500ETF,csi_500,5.422
2023-09-25,510500.SS,中证500ETF,csi_500,5.389
2023-09-26,510500.SS,中证500ETF,csi_500,5.37
2023-09-27,510500.SS,中证500ETF,csi_500,5.395
2023-09-28,510500.SS,中证500ETF,csi_500,5.403
2023-10-09,510500.SS,中证500ETF,csi_500,5.371
2023-10-10,510500.SS,中证500ETF,csi_500,5.343
2023-10-11,510500.SS,中证500ETF,csi_500,5.338
2023-10-12,510500.SS,中证500ETF,csi_500,5.381
2023-10-13,510500.SS,中证500ETF,csi_500,5.351
2023-10-16,510500.SS,中证500ETF,csi_500,5.294
2023-10-17,510500.SS,中证500ETF,csi_500,5.305
2023-10-18,510500.SS,中证500ETF,csi_500,5.237
2023-10-19,510500.SS,中证500ETF,csi_500,5.172
2023-10-20,510500.SS,中证500ETF,csi_500,5.134
2023-10-23,510500.SS,中证500ETF,csi_500,4.987
2023-10-24,510500.SS,中证500ETF,csi_500,5.051
2023-10-25,510500.SS,中证500ETF,csi_500,5.078
2023-10-26,510500.SS,中证500ETF,csi_500,5.102
2023-10-27,510500.SS,中证500ETF,csi_500,5.206
2023-10-30,510500.SS,中证500ETF,csi_500,5.251
2023-10-31,510500.SS,中证500ETF,csi_500,5.238
2023-11-01,510500.SS,中证500ETF,csi_500,5.226
2023-11-02,510500.SS,中证500ETF,csi_500,5.175
2023-11-03,510500.SS,中证500ETF,csi_500,5.216
2023-11-06,510500.SS,中证500ETF,csi_500,5.311
2023-11-07,510500.SS,中证500ETF,csi_500,5.32
2023-11-08,510500.SS,中证500ETF,csi_500,5.316
2023-11-09,510500.SS,中证500ETF,csi_500,5.304
2023-11-10,510500.SS,中证500ETF,csi_500,5.284
2023-11-13,510500.SS,中证500ETF,csi_500,5.315
2023-11-14,510500.SS,中证500ETF,csi_500,5.339
2023-11-15,510500.SS,中证500ETF,csi_500,5.376
2023-11-16,510500.SS,中证500ETF,csi_500,5.318
2023-11-17,510500.SS,中证500ETF,csi_500,5.337
2023-11-20,510500.SS,中证500ETF,csi_500,5.369
2023-11-21,510500.SS,中证500ETF,csi_500,5.352
2023-11-22,510500.SS,中证500ETF,csi_500,5.279
2023-11-23,510500.SS,中证500ETF,csi_500,5.33
2023-11-24,510500.SS,中证500ETF,csi_500,5.284
2023-11-27,510500.SS,中证500ETF,csi_500,5.27
2023-11-28,510500.SS,中证500ETF,csi_500,5.296
2023-11-29,510500.SS,中证500ETF,csi_500,5.267
2023-11-30,510500.SS,中证500ETF,csi_500,5.248
2023-12-01,510500.SS,中证500ETF,csi_500,5.275
2023-12-04,510500.SS,中证500ETF,csi_500,5.263
2023-12-05,510500.SS,中证500ETF,csi_500,5.176
2023-12-06,510500.SS,中证500ETF,csi_500,5.188
2023-12-07,510500.SS,中证500ETF,csi_500,5.193
2023-12-08,510500.SS,中证500ETF,csi_500,5.205
2023-12-11,510500.SS,中证500ETF,csi_500,5.267
2023-12-12,510500.SS,中证500ETF,csi_500,5.277
2023-12-13,510500.SS,中证500ETF,csi_500,5.218
2023-12-14,510500.SS,中证500ETF,csi_500,5.199
2023-12-15,510500.SS,中证500ETF,csi_500,5.155
2023-12-18,510500.SS,中证500ETF,csi_500,5.094
2023-12-19,510500.SS,中证500ETF,csi_500,5.085
2023-12-20,510500.SS,中证500ETF,csi_500,5.023
2023-12-21,510500.SS,中证500ETF,csi_500,5.037
2023-12-22,510500.SS,中证500ETF,csi_500,5.021
2023-12-25,510500.SS,中证500ETF,csi_500,5.014
2023-12-26,510500.SS,中证500ETF,csi_500,4.967
2023-12-27,510500.SS,中证500ETF,csi_500,4.983
2023-12-28,510500.SS,中证500ETF,csi_500,5.086
2023-12-29,510500.SS,中证500ETF,csi_500,5.13
2024-01-02,510500.SS,中证500ETF,csi_500,5.108
2024-01-03,510500.SS,中证500ETF,csi_500,5.101
2024-01-04,510500.SS,中证500ETF,csi_500,5.057
2024-01-05,510500.SS,中证500ETF,csi_500,4.987
2024-01-08,510500.SS,中证500ETF,csi_500,4.861
2024-01-09,510500.SS,中证500ETF,csi_500,4.873
2024-01-10,510500.SS,中证500ETF,csi_500,4.86
2024-01-11,510500.SS,中证500ETF,csi_500,4.923
2024-01-12,510500.SS,中证500ETF,csi_500,4.903
2024-01-15,510500.SS,中证500ETF,csi_500,4.89
2024-01-16,510500.SS,中证500ETF,csi_500,4.885
2024-01-17,510500.SS,中证500ETF,csi_500,4.752
2024-01-18,510500.SS,中证500ETF,csi_500,4.757
2024-01-19,510500.SS,中证500ETF,csi_500,4.717
2024-01-22,510500.SS,中证500ETF,csi_500,4.481
2024-01-23,510500.SS,中证500ETF,csi_500,4.559
2024-01-24,510500.SS,中证500ETF,csi_500,4.629
2024-01-25,510500.SS,中证500ETF,csi_500,4.777
2024-01-26,510500.SS,中证500ETF,csi_500,4.72
2024-01-29,510500.SS,中证500ETF,csi_500,4.624
2024-01-30,510500.SS,中证500ETF,csi_500,4.522
